image_path,model_label,type_label
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1337461.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0394078.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0849350.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2243380.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0245920.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1189525.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2207336.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1338551.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1198137.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2189858.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0955449.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1243371.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0435289.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0931743.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1249564.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1186595.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2059195.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1498555.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0476813.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2070642.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2024691.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0728571.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0888030.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0929800.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1719820.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0487399.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1260949.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2070772.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1385344.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1232502.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0357866.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1647811.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1503445.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1552976.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1559654.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1692199.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1763779.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1055154.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1058493.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1663301.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2193787.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1567825.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1623412.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1554751.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1377655.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2154432.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1124972.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1542646.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1762142.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2090708.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1708263.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1558772.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1465847.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1903010.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1861594.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1275811.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1113449.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1517329.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2221719.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1781328.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2117313.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1348827.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1342007.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1929102.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1072668.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1923371.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1711195.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1249912.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1647142.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1221755.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1028490.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1172360.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1488620.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1103952.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2157114.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1287207.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2243572.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1338515.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1502612.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2244487.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1683150.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0564217.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2072465.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0896106.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0974654.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1125619.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0509496.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2259104.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0890644.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1340401.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1709268.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1739298.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2180098.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0747557.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0743928.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1726480.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1126597.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0789704.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0323097.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0602762.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0304640.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1146070.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0796297.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2116123.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0184369.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0995399.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1146069.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1043800.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1337501.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0979649.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1017972.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2096268.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1036821.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1337502.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1785533.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1769168.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0279893.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0851157.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1347237.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1911423.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0809454.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1156006.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0362903.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0816285.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1345203.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1449582.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0175724.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1337511.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1540297.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0302987.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0301977.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2066265.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1737573.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1767578.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1936341.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0466917.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1351592.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1646257.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2073069.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2066882.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0093500.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1774335.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1768891.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1675548.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1601572.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1878581.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1681554.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1050675.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2040355.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1921500.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1806229.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1135961.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1060984.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1066523.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1824499.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1694806.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1807111.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1560577.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1882581.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1818166.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1047759.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1686421.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1550758.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1960029.jpg,Cessna 525,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0521262.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1943161.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1806232.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1401605.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2036176.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1689673.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1889545.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1034888.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1239645.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0524795.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1571317.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1585256.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0759286.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2231272.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2139323.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0584541.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1468804.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1158577.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2139677.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0781149.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1672431.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1084078.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1042331.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1398168.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1897992.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2175260.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1900831.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1726483.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1037834.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0526028.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1033949.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1970744.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1312509.jpg,Cessna 560,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0440694.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1053532.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0637453.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1099168.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1312523.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0905853.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1846149.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1062392.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0239592.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1527514.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0043892.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1806211.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1685190.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1071955.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2091949.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1254187.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1833885.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1447563.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1341992.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2137132.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2162362.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1037167.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1468807.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2045491.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1387066.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1398927.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1966540.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1943166.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1995036.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1341989.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0781272.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2072257.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1132237.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0979466.jpg,Challenger 600,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0985789.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0709877.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0677584.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0218850.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0847480.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0523171.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1707735.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0901369.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0102237.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1153404.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1195442.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0720225.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0136197.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0195749.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0734099.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1288663.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1523895.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0610689.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0894321.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0538339.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0895290.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1523369.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1344995.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0209555.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1031474.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0065834.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0968446.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0062226.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0478314.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0880572.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0171956.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1627560.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0114448.jpg,DC-10,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1548863.jpg,DC-3,0
